[3.3059780597686768, -1.6542194525348108, -1.6174958387957972, 0.17396867275238037, 1.709489107131958, 0.941969096660614]
[3.2021610736846924, -0.6028617064105433, -2.3578372637378138, -0.14835006395448858, 1.7096328735351562, 0.941969096660614]
[4.05810022354126, -0.920748535786764, -2.3284195105182093, 0.6655839681625366, 1.380910038948059, 0.9419930577278137]
[3.2258167266845703, -0.5244968573199671, -1.9734652678119105, 0.10563230514526367, 1.6342697143554688, 2.3726727962493896]
[2.2003138065338135, -1.0613296667682093, -2.0768335501300257, 0.23592746257781982, 2.3528554439544678, 2.372708797454834]
[1.9277034997940063, -1.7243064085589808, -1.5209320227252405, 0.5320311784744263, 2.7780673503875732, 2.371415376663208]
[2.727423906326294, -1.9996746222125452, -1.319564167653219, 0.6302398443222046, 2.778055429458618, 2.3714632987976074]
[3.0956931114196777, -2.333412472401754, -1.3230765501605433, 1.4624820947647095, 1.7585794925689697, 2.3716189861297607]
[3.2871909141540527, -1.819758717213766, -1.3230283896075647, 1.102883219718933, 1.7587356567382812, 4.722892761230469]
[2.719571352005005, -1.3325255552874964, -2.0494664351092737, 0.5458863973617554, 2.000403881072998, 1.257197618484497]
